numero_cartao,validade,limite,data_abertura,id_conta
3784 876551 02930,2027-12-17,13123.06983949303,2019-12-17,53282044-7
4633 3283 9868 8749,2029-01-16,47503.11612254305,2021-01-16,23196327-6
4800 8366 6754 2352,2028-12-11,29058.777341023488,2020-12-11,04530283-1
3494 226500 21724,2028-09-26,24541.83795089602,2020-09-26,96420217-2
5490 4136 6349 9805,2029-06-01,7590.285816726322,2021-06-01,58501725-6
3780 357677 56679,2029-07-20,6841.800604072079,2021-07-20,13040513-7
4401 3537 3180 5164,2028-01-25,45214.62445365322,2020-01-25,42940205-3
2320 1985 5789 0754,2029-05-05,45561.757666403726,2021-05-05,14724496-3
3771 478365 04526,2029-10-25,43443.59577694247,2021-10-25,14217259-2
4629 9044 2241 9768,2029-08-12,22728.73387582588,2021-08-12,44269902-1
2625 9964 9070 6892,2029-05-08,43280.1047321507,2021-05-08,39497253-2
3754 884693 89955,2028-11-25,45398.96271118467,2020-11-25,22111350-3
5377 8774 0961 1675,2027-03-13,32546.742962826844,2019-03-13,25381431-5
2337 7597 1475 2533,2027-10-16,5298.7662014160815,2019-10-16,75976593-9
3428 976114 72131,2027-10-22,45923.56532412213,2019-10-22,32283398-5
3775 739491 05283,2029-11-02,16524.234281881356,2021-11-02,64594553-X
3718 761129 75523,2027-07-25,23416.42088719838,2019-07-25,22014921-4
3485 935302 98087,2030-08-25,28936.332950554115,2022-08-25,69841199-1
5192 3198 5314 5671,2030-01-14,31726.733793254385,2022-01-14,18587398-5
3733 711653 68550,2027-10-24,1714.33624800668,2019-10-24,84628163-5
2230 5009 0045 7893,2030-11-08,1926.863060276682,2022-11-08,33673989-3
3454 440909 98331,2030-10-09,14393.718695751842,2022-10-09,60704753-4
4460 6304 6288 4940,2028-06-26,42368.38956759791,2020-06-26,39168959-7
3431 608027 86465,2029-05-13,32899.037226953864,2021-05-13,58151591-X
4964 1798 7500 2451,2028-04-05,15689.733493384863,2020-04-05,25996758-9
5290 3746 5851 7310,2028-06-29,19713.8873016708,2020-06-29,39047889-3
3736 710009 82246,2028-03-06,23801.768667952772,2020-03-06,88057390-9
4344 2981 1725 9181,2027-03-24,49436.0881859876,2019-03-24,79237399-5
3403 141336 29265,2029-01-23,44279.330482099416,2021-01-23,30554559-1
4993 8210 3414 5565,2027-12-09,6939.371906194584,2019-12-09,25263605-9
4693 9661 2290 7278,2030-02-20,37399.64184054424,2022-02-20,80231298-6
5315 2724 0818 8096,2027-04-20,43577.425924792704,2019-04-20,70112564-3
4152 4003 0564 4031,2030-08-28,38624.198154452824,2022-08-28,92311531-1
3451 082620 20220,2028-06-27,22279.85230978662,2020-06-27,97555099-5
3419 410050 12664,2028-02-14,5498.178226072991,2020-02-14,77977164-3
3749 242693 39585,2029-12-14,40067.90878422321,2021-12-14,34512809-4
5359 1605 2885 1700,2027-08-22,24854.095690798065,2019-08-22,32718889-X
4524 3345 0838 7547,2029-06-06,30059.502378566387,2021-06-06,91586956-5
5411 3363 0308 7746,2028-03-11,36367.39220905885,2020-03-11,34675470-1
4527 1278 1426 8204,2027-10-04,38778.116070707365,2019-10-04,55359719-6
4419 2466 0322 5182,2029-04-24,14153.819375355448,2021-04-24,81978284-1
3453 935636 50756,2029-01-04,11559.548527879515,2021-01-04,47769201-1
2281 0727 5550 4961,2027-03-26,31359.16956588715,2019-03-26,63793853-6
4092 0106 2543 7546,2029-01-12,7506.818413804762,2021-01-12,12936802-2
3752 892143 43366,2028-10-23,33133.72988842106,2020-10-23,06516222-X
2297 7009 6874 0087,2028-04-29,18719.618050791712,2020-04-29,08825023-7
3760 692697 80624,2027-06-27,22253.118417734713,2019-06-27,70230917-9
3701 339413 25160,2029-02-21,18762.490274829317,2021-02-21,55651373-X
4959 6728 0412 0086,2028-05-26,46745.53908030761,2020-05-26,27359228-5
5508 9210 8269 5035,2027-03-30,25782.873325484587,2019-03-30,13297637-5
3761 857465 54232,2028-12-25,21661.084970821965,2020-12-25,99676946-8
4675 3983 8817 6194,2030-10-04,25834.975446898028,2022-10-04,34602845-4
3720 196477 59232,2027-05-17,12337.513390420585,2019-05-17,81429986-1
5273 7998 6527 5818,2027-02-18,48329.41856249934,2019-02-18,85621362-6
2365 7310 5019 3585,2029-04-02,24512.903882650004,2021-04-02,57105725-4
3721 916880 21481,2029-09-08,35826.789033115136,2021-09-08,56063283-6
4421 9168 6405 3756,2029-08-07,43869.68296788984,2021-08-07,28805761-3
4594 6367 5547 6335,2030-06-04,21378.264928168563,2022-06-04,69207193-3
3777 208945 95303,2029-06-01,1799.9066010793558,2021-06-01,11565734-4
5529 2300 8432 9022,2027-01-28,33577.166801879524,2019-01-28,69207193-3
3448 420418 20697,2029-11-11,3058.207852036393,2021-11-11,62804574-1
4062 4871 6918 8816,2030-06-06,39060.35129179515,2022-06-06,76075153-8
2357 5853 6116 0299,2029-01-23,45716.95459011499,2021-01-23,57797276-7
5170 0558 6551 8010,2027-09-19,26162.5850362994,2019-09-19,78124301-3
3799 106936 92959,2028-03-20,13870.328276116174,2020-03-20,44456525-X
3758 779055 17676,2029-06-23,20292.259573454026,2021-06-23,90866533-9
3725 849868 51247,2028-09-17,36839.72952286702,2020-09-17,63324944-X
2551 3093 1814 6895,2030-12-21,45859.91606369116,2022-12-21,63592577-6
4810 5958 5787 3740,2027-02-01,34624.5955849912,2019-02-01,23981194-3
4679 7074 2743 1798,2029-11-19,46985.31507624782,2021-11-19,62572546-3
4390 4917 0668 2995,2027-02-17,12065.557062427262,2019-02-17,18638280-1
3784 290129 92512,2029-11-19,26075.684697870263,2021-11-19,70669923-2
4652 8728 5108 8422,2027-07-11,19482.288136503415,2019-07-11,18128409-6
2516 8760 7991 2784,2029-12-30,43223.076882215755,2021-12-30,40350911-8
2601 5680 1956 6624,2027-07-18,28018.041655137615,2019-07-18,85128895-X
2597 1581 2030 3384,2029-06-05,26045.604015930665,2021-06-05,19962103-2
3451 552535 73071,2030-08-03,33595.52851648657,2022-08-03,87878499-5
5397 0228 5017 6276,2029-12-08,32767.84658518867,2021-12-08,74638413-1
4029 5115 5236 2332,2030-09-10,9678.588754260722,2022-09-10,71787277-X
2556 0507 5514 5389,2030-11-27,9657.477991880312,2022-11-27,83835328-9
2294 6750 4217 3245,2030-05-03,47682.661682978156,2022-05-03,32018056-1
2267 0347 7808 4072,2030-05-06,11699.817620827065,2022-05-06,95988845-8
4350 6318 3227 8311,2027-07-25,45059.774743470734,2019-07-25,86734241-X
5443 2389 4631 5520,2029-05-30,30920.890839070784,2021-05-30,33624509-4
4566 9440 9929 4495,2027-02-26,30989.28495240471,2019-02-26,00107011-4
4509 5589 9215 5130,2028-04-23,48735.43613580542,2020-04-23,23011339-6
5326 5557 0426 3929,2029-06-28,6802.382617517272,2021-06-28,39776953-5
4242 6520 8167 7047,2027-06-03,21256.6635948829,2019-06-03,06673284-1
3414 174499 04766,2027-01-27,40309.74481554569,2019-01-27,22014921-4
5482 9849 4574 6189,2028-12-26,20686.82372670237,2020-12-26,47946209-X
4749 8109 8300 4235,2029-03-09,12505.995179114123,2021-03-09,03028460-8
5453 5946 9891 9043,2028-02-16,24405.815742878676,2020-02-16,56292594-2
2703 0543 4107 7116,2028-03-09,32423.907611997703,2020-03-09,40221387-5
4019 1838 0244 7693,2030-12-12,39584.94297982919,2022-12-12,06859237-9
2366 5496 8407 3463,2027-01-13,23566.881782200144,2019-01-13,47243612-9
3725 819421 84432,2028-08-14,15156.03862515661,2020-08-14,65875929-9
4253 9584 5471 3640,2028-09-14,42149.13785730979,2020-09-14,91222813-7
3707 433475 91296,2027-11-27,48779.46744857572,2019-11-27,41241643-1
3487 703883 85394,2027-11-22,34189.359685504984,2019-11-22,05799205-3
2411 8496 6579 3955,2027-05-13,21960.41287402426,2019-05-13,45447601-2
3762 122572 44092,2030-10-08,31194.041939617808,2022-10-08,05492272-2
3412 476666 47396,2030-03-17,40617.6300868629,2022-03-17,70112564-3
3485 011442 35742,2027-05-16,45109.61595033212,2019-05-16,57969477-4
3443 076134 20045,2030-09-01,21787.731012002878,2022-09-01,77588223-2
5179 4422 5845 8619,2027-04-29,14359.042097991296,2019-04-29,02599424-X
3783 052316 41975,2028-02-17,8024.526673740448,2020-02-17,92056533-6
2293 6351 0903 6678,2027-11-13,21307.496742221017,2019-11-13,01373756-4
3429 744216 45212,2027-08-03,3868.1818415461785,2019-08-03,78436772-6
5132 1326 2967 3675,2028-10-11,42947.66335476526,2020-10-11,53689766-7
5190 3977 3232 6235,2028-10-25,27025.679955027434,2020-10-25,78436772-6
4906 5637 2892 8452,2029-04-23,44681.121725842924,2021-04-23,46888957-6
3467 779085 15170,2030-09-25,2862.29473481972,2022-09-25,02106252-9
5576 1707 9666 5234,2027-09-24,35781.8614351009,2019-09-24,95745701-5
4752 9721 4125 2728,2028-07-15,26949.049309898437,2020-07-15,38622677-X
5323 9360 9879 9566,2030-09-21,1357.1742187170778,2022-09-21,57533706-1
4556 8449 8469 3052,2027-03-11,25800.5943561782,2019-03-11,75564665-6
3417 755735 75912,2030-02-11,12250.040394067022,2022-02-11,54647788-5
2243 6661 2423 3546,2029-10-03,5971.159221262713,2021-10-03,46569042-1
2554 8079 2095 9776,2029-12-10,1776.8713255010407,2021-12-10,03004673-8
2659 0879 8360 5103,2028-09-12,28628.8312858197,2020-09-12,92708541-1
3750 473649 77270,2029-12-27,13017.351549831856,2021-12-27,92615683-9
3498 912678 53424,2027-04-11,20843.109057684604,2019-04-11,24618414-X
2535 0910 5956 7890,2027-04-10,41726.33948511693,2019-04-10,70669923-2
3433 233338 58134,2029-08-27,48037.41212950888,2021-08-27,74638413-1
5162 8229 4958 6564,2029-12-19,43204.9134201604,2021-12-19,02578306-2
3496 571676 02918,2027-11-16,36914.46110261409,2019-11-16,64677816-8
3469 862462 26040,2027-02-12,40244.38099066402,2019-02-12,89730687-3
3781 244072 00346,2029-08-14,22478.340811363225,2021-08-14,15478240-2
4274 2667 6357 5469,2030-02-04,8795.938128546873,2022-02-04,15635888-6
4381 2383 6106 1671,2028-06-08,40895.02577360123,2020-06-08,80183094-6
4746 4746 6848 7927,2027-12-04,20318.8124700841,2019-12-04,26095980-7
4319 6808 5782 8849,2029-08-14,2009.7038312284265,2021-08-14,42071599-3
5189 5797 4420 3493,2030-09-19,49155.37948792843,2022-09-19,83536334-X
2426 3915 9647 6999,2027-11-12,16209.174986260208,2019-11-12,71521025-8
5454 3563 3705 4940,2028-08-01,32616.201039949385,2020-08-01,84610001-2
3726 649780 12014,2029-08-27,40163.98911309139,2021-08-27,14352445-7
2703 4156 4526 6186,2029-09-18,23147.493911026337,2021-09-18,34275285-1
3756 406945 10587,2029-12-30,41770.57658897408,2021-12-30,72804095-X
5287 5214 4256 4827,2027-04-18,26354.58736510711,2019-04-18,30795382-3
5533 2527 5889 1099,2028-01-27,17165.712329209906,2020-01-27,14757699-3
3466 747966 22699,2030-10-31,20031.927101340727,2022-10-31,68901045-6
5408 0887 1163 4826,2029-02-25,27994.270708130593,2021-02-25,42352872-6
3730 316336 40028,2027-08-24,27476.340278878317,2019-08-24,59944061-5
3722 003990 74885,2028-12-23,47001.42514029088,2020-12-23,80360043-X
4762 0122 2463 7632,2028-06-03,16913.147780869862,2020-06-03,99309933-8
3759 368804 25360,2027-02-03,47474.2500705762,2019-02-03,69094098-8
4315 2210 8133 5311,2028-09-15,37060.438943869485,2020-09-15,15686406-1
3497 684101 33591,2030-03-04,14000.9111624682,2022-03-04,81682557-2
4709 7233 3638 8734,2028-03-07,39154.928992884845,2020-03-07,43933898-1
5576 1152 8918 0787,2029-10-08,40327.14086813651,2021-10-08,60804243-5
5248 6700 6581 8495,2027-05-02,3367.885708657936,2019-05-02,70642367-X
4945 0885 6651 1809,2029-05-07,6534.645772167563,2021-05-07,34675470-1
4027 9750 0367 8327,2027-12-05,29327.929098835797,2019-12-05,53262852-6
3765 355544 83975,2028-11-18,10720.473708224243,2020-11-18,25949847-3
3738 514826 65804,2027-06-26,43278.70200871059,2019-06-26,01644376-2
3461 521660 16875,2030-03-05,35820.56850657491,2022-03-05,07341128-3
5443 4104 4043 8146,2029-05-04,11442.10658733781,2021-05-04,63592577-6
4330 1107 0034 6075,2029-04-05,23393.33652524209,2021-04-05,27088583-X
4320 3647 3752 2909,2027-10-12,41227.27298901872,2019-10-12,39842921-5
2709 4777 2382 9545,2029-09-21,29895.08025238291,2021-09-21,61459462-3
3430 914524 53033,2027-03-03,43227.240123434916,2019-03-03,76615278-2
2662 9576 3257 5078,2027-07-03,25056.304010733944,2019-07-03,78755984-2
4288 4818 2224 9204,2030-11-17,9117.191686131788,2022-11-17,97924393-X
3747 954047 47084,2029-02-01,3191.3902737869453,2021-02-01,15446452-2
3498 143918 79990,2029-03-15,11385.968284919556,2021-03-15,47338146-1
3768 708777 74788,2030-10-27,29878.102797217307,2022-10-27,96021778-9
2429 7972 1111 2859,2028-02-06,22770.832075823808,2020-02-06,28054561-2
4578 9116 3927 0125,2027-10-23,39046.20983634952,2019-10-23,49748915-1
5478 9890 7927 9762,2027-11-06,42061.558309971864,2019-11-06,52926366-7
5470 4038 9236 0013,2029-05-26,9229.143812464577,2021-05-26,38599194-3
4605 0338 8823 2990,2029-12-17,18944.50391107774,2021-12-17,51970002-X
3747 293195 41399,2028-02-09,35780.467815172284,2020-02-09,26616915-1
3739 218521 22437,2027-01-19,41460.15142762069,2019-01-19,93452491-3
4908 9052 6616 8587,2030-06-22,39338.5314527481,2022-06-22,70575370-8
5263 3040 4456 3317,2028-02-28,10007.357596441767,2020-02-28,66902167-3
3469 007710 46475,2028-06-12,45509.71493704946,2020-06-12,44571730-2
3714 966765 23872,2027-08-24,18657.664918536702,2019-08-24,66504256-8
4488 0377 8606 6576,2030-04-09,40872.49357410796,2022-04-09,77828691-3
4781 2646 2797 3463,2027-04-16,31423.24289436875,2019-04-16,83902095-1
5571 9732 7774 6141,2027-06-13,2808.2805800208325,2019-06-13,65659728-3
3742 305343 80952,2027-05-19,6864.1738094608945,2019-05-19,43011582-X
3734 887902 24410,2030-05-08,28536.526739518366,2022-05-08,81080971-8
5519 3614 1867 2027,2027-12-14,12938.023368859718,2019-12-14,75976593-9
4419 5645 0105 7550,2029-11-09,49894.21145352011,2021-11-09,67478136-2
3712 467907 44296,2029-04-15,30656.629473084064,2021-04-15,64880951-X
4348 5188 1430 6712,2028-12-18,6901.273114893588,2020-12-18,17123049-5
4098 6342 9791 6935,2027-04-11,5151.039214374908,2019-04-11,53071808-4
4039 5666 1178 1565,2027-12-05,21152.136599085854,2019-12-05,71787277-X
4925 8426 9701 8447,2030-06-21,17727.138628947316,2022-06-21,33019938-1
3439 002643 66508,2030-11-16,28929.014431437077,2022-11-16,95534392-9
3775 525090 30321,2029-03-31,36856.1896572883,2021-03-31,36774074-5
5318 5931 0909 8145,2030-03-13,18901.271481017222,2022-03-13,03499509-7
3448 175937 71092,2028-05-21,14777.53854262066,2020-05-21,30659517-1
3404 154996 73555,2030-10-18,2530.963506054053,2022-10-18,08229075-6
5535 9797 8460 4934,2027-07-12,35885.974000104085,2019-07-12,38299297-5
4167 5430 2596 4214,2027-02-25,2689.435866232823,2019-02-25,03117176-3
2482 2432 7837 5653,2030-09-15,3378.145335335002,2022-09-15,02924048-9
3773 409064 62820,2029-08-03,6467.581115710585,2021-08-03,84245966-6
2382 3127 9422 8174,2028-07-21,24070.204546052842,2020-07-21,40757235-6
5534 9914 4607 8762,2030-11-30,1745.5448686035338,2022-11-30,99369651-3
2276 6896 9047 0664,2028-01-29,24764.60087508983,2020-01-29,36642974-X
4867 8983 0571 5196,2030-04-28,39240.551458088434,2022-04-28,49992111-1
4264 5639 6595 4647,2027-05-19,2282.9161191492935,2019-05-19,89678906-2
3405 587403 96458,2028-04-25,17262.414064376484,2020-04-25,33364944-1
4011 2104 0333 5619,2027-05-13,33791.16406034982,2019-05-13,07551770-4
3472 761389 40752,2030-04-18,39738.07759285799,2022-04-18,37354836-7
4301 5506 1691 7441,2029-02-15,39005.002903632114,2021-02-15,30659517-1
5239 7539 4026 2120,2029-03-15,26445.387809485517,2021-03-15,85425120-5
3483 804368 62913,2029-08-11,44985.690946115334,2021-08-11,34513281-5
3458 892490 72588,2028-12-01,40916.438353620244,2020-12-01,59231871-1
5445 3897 0588 0713,2027-04-24,44723.71586376446,2019-04-24,88971334-4
3735 809745 62498,2030-10-14,33019.25037643335,2022-10-14,07937041-2
3486 914744 08785,2028-04-07,27281.250882466473,2020-04-07,24871268-5
5599 3992 5093 4439,2027-03-02,44665.60480206121,2019-03-02,59197352-X
4227 8828 8534 9399,2027-10-13,40996.63812818088,2019-10-13,62804574-1
4236 1618 0649 5162,2029-07-26,45484.54318855222,2021-07-26,29806627-9
4519 6252 9862 1095,2030-06-13,4261.601098813835,2022-06-13,89430690-7
5436 6996 0440 6761,2028-07-02,47182.69062163587,2020-07-02,24955396-4
5570 4675 4852 4891,2029-03-12,30967.323490868097,2021-03-12,24830351-3
5515 9841 9915 5518,2029-12-04,11625.3349700301,2021-12-04,85174685-6
3706 833928 99444,2028-10-31,11525.42584270049,2020-10-31,70360097-4
5280 6920 5436 7721,2029-01-30,31418.23679102969,2021-01-30,13040513-7
5374 6812 1297 6173,2028-07-10,2476.6019470032747,2020-07-10,31724146-7
5291 4940 8336 8573,2030-08-09,29382.490858127137,2022-08-09,62873040-X
3436 918151 00583,2030-03-12,41790.62124432266,2022-03-12,41527853-X
3740 879749 07615,2030-09-02,3374.4356678499967,2022-09-02,75874649-7
4193 8749 1008 6229,2028-08-19,48447.73584730974,2020-08-19,69207193-3
4909 5824 8973 0821,2028-04-27,47436.73704923781,2020-04-27,01644376-2
4101 8449 6083 1882,2029-03-21,19906.702731699574,2021-03-21,64029025-7
4829 4661 5586 5177,2029-11-07,38008.45271008583,2021-11-07,28183310-3
4766 4334 7925 8732,2029-03-26,16339.399384207545,2021-03-26,56633538-7
3757 495622 37700,2027-07-24,47112.76435290299,2019-07-24,04146541-1
4718 3632 0809 7508,2028-11-20,9541.599122801159,2020-11-20,21499919-6
3483 188885 22668,2029-09-14,28716.92906226565,2021-09-14,07549071-6
4958 5556 0613 7260,2029-02-12,48905.424040843,2021-02-12,05406160-6
4577 3441 1420 8652,2029-08-09,48296.17948165264,2021-08-09,14725506-X
4051 7053 7812 3149,2027-10-27,1321.9456128113425,2019-10-27,78755984-2
5393 0646 9263 7374,2028-04-08,22162.356220946775,2020-04-08,77211573-6
4741 6550 8386 0848,2029-04-24,45334.146257847,2021-04-24,72481740-6
4982 5132 8020 6810,2029-07-05,21162.833222483805,2021-07-05,66667631-X
5580 8656 6441 5836,2027-07-15,44702.58305085009,2019-07-15,90030510-9
4694 8151 0611 1929,2027-07-13,25716.652912052825,2019-07-13,32466710-9
3775 279734 31221,2028-05-19,42794.480228682245,2020-05-19,02995180-8
5166 7837 9175 8337,2027-09-20,46869.628092888364,2019-09-20,47187865-X
4014 2681 4296 0854,2027-11-28,19026.074026751558,2019-11-28,01112419-X
3743 644828 23190,2028-05-15,38401.82399619825,2020-05-15,70774661-5
4558 8475 1107 6400,2029-12-01,1637.3181426303697,2021-12-01,46365481-3
5277 7452 0383 0265,2029-04-03,2979.030541260232,2021-04-03,13089878-6
4626 6000 4886 7447,2028-07-12,3472.7052689720135,2020-07-12,63901707-6
3409 452046 27942,2029-10-14,11074.831699810251,2021-10-14,79474876-X
2398 8576 1630 2740,2030-12-29,9884.648121338483,2022-12-29,77266515-7
5100 4774 1415 7568,2027-02-10,3367.682215833638,2019-02-10,71519210-3
3427 636335 71534,2030-12-25,39265.50453600413,2022-12-25,64961040-X
4942 6680 0855 0185,2027-01-02,11645.427126272416,2019-01-02,53259296-X
2696 0713 0627 3364,2029-11-16,39483.91422990609,2021-11-16,01325900-2
4531 7780 7252 6644,2027-10-22,34524.48547610854,2019-10-22,90280238-4
5283 7369 6241 9517,2028-10-13,10058.01859799935,2020-10-13,51145428-X
2557 3028 1654 4541,2029-01-31,38203.54741878685,2021-01-31,25381431-5
3441 331270 64776,2030-02-27,45715.60100338596,2022-02-27,47357238-7
3771 486855 87356,2029-05-15,47958.040705832274,2021-05-15,21967594-4
5231 3029 2197 8011,2029-02-23,9285.287852128604,2021-02-23,81623080-7
4389 1240 6621 9263,2029-01-07,13963.10100883553,2021-01-07,59720916-7
2327 2472 7594 8536,2027-06-01,46795.374710293865,2019-06-01,55936757-1
5130 6293 1328 4646,2029-07-20,17708.25567997466,2021-07-20,27295398-8
2554 6088 7467 6725,2029-07-12,41407.604822163725,2021-07-12,57017533-2
4633 7750 3983 8812,2028-09-19,13910.729811569892,2020-09-19,19962103-2
5347 9576 6998 8893,2029-10-19,25363.39793352345,2021-10-19,27329649-2
2458 0190 2372 7616,2029-12-05,37870.291662123906,2021-12-05,72058658-X
3417 097859 01343,2028-05-16,10168.43773749158,2020-05-16,60214699-3
2494 4108 9301 3029,2029-02-18,16339.517820463794,2021-02-18,19750244-4
3495 718049 47398,2027-06-20,22563.881788171217,2019-06-20,57920724-1
3497 911508 21795,2028-03-27,33410.61536660754,2020-03-27,19342319-4
3491 636161 06098,2030-03-25,31637.423712414075,2022-03-25,61431835-2
4204 0664 4561 6797,2029-02-03,5214.877783232742,2021-02-03,25351861-2
5303 1135 9453 0895,2029-07-29,4755.045921811686,2021-07-29,46008837-1
3758 185043 68277,2027-07-08,6419.938980961064,2019-07-08,32018056-1
4780 9422 8931 6565,2029-11-05,39454.269417817806,2021-11-05,05952270-X
2444 0697 3817 2472,2027-04-07,31015.77200811798,2019-04-07,99578215-X
